X1,X2,Y
2.6784032245323193,5.19620059612824,0.0
3.9107685369531167,6.954256289152425,0.0
2.96430112647018,6.7960553918530735,0.0
3.6063487324431165,5.7891030807883,0.0
2.432015374126281,6.494510590754587,0.0
2.1905563374481867,7.059538325819379,0.0
5.436992624989128,6.470215536703885,0.0
1.705615882526156,5.345161280110601,0.0
1.3905215941095548,3.8159855653794668,0.0
0.519673404225351,4.13495112286448,0.0
2.9889486052792353,5.1071670770097795,0.0
1.614192657650463,7.50538785486142,0.0
2.140504231075362,6.819181370292682,0.0
2.7440130431830108,7.526981861065153,0.0
2.8896760829965764,8.311717690767741,0.0
4.164800377694726,4.786168476366711,0.0
3.316482973002211,5.596731861990706,0.0
3.8066006385584155,5.659176062615855,0.0
2.6163111906106957,7.1472158533001116,0.0
1.9566144385698008,6.383527370834566,0.0
1.8504896646403879,4.873920687948406,0.0
4.112844418186785,6.741464504316593,0.0
1.6720014643495316,6.141308541367965,0.0
3.2174303267925373,4.953933900461534,0.0
3.0828683544360707,5.114517959113075,0.0
3.4770872550364103,7.485409675709398,0.0
3.9211634590702107,4.20433109079904,0.0
2.494085148857927,7.081079935082695,0.0
3.4219932454134705,6.809912907894577,0.0
1.9389633569110885,5.565361596413122,0.0
2.6265261290963573,3.5316834608936087,0.0
1.4647238713733393,6.532212089633511,0.0
0.5257556245341042,5.401524787983637,0.0
0.1936038009867942,5.848002473711554,0.0
4.5176516526551325,3.289190140161112,0.0
3.863037438656854,5.800846307040522,0.0
2.493322769174174,6.6010122337220105,0.0
2.9055662790770596,7.661991548156884,0.0
3.675339400545859,5.394589027593908,0.0
3.12552970183531,7.3347430258969535,0.0
3.64448716740238,4.35571335654832,0.0
2.4781813865132714,4.4446085941967475,0.0
3.7406449561887536,6.552399020755507,0.0
2.6890045667446003,6.5336118015496725,0.0
3.7673453684511924,5.3889386788839975,0.0
2.6362931824671394,6.198515549317773,0.0
2.1397027561485613,5.098438803837104,0.0
4.461891386480286,4.901415789958761,0.0
4.612396007175012,9.39430658137919,0.0
2.5145857360311785,6.57130611931897,0.0
0.6612367583564676,7.292991446664346,0.0
5.262625633960863,5.940700855161957,0.0
2.556012908632386,7.325139842724788,0.0
2.8369473096726887,6.048374820377762,0.0
3.8505270034890047,6.197841925431602,0.0
3.709346770408272,4.1248743379599695,0.0
3.0936035119405054,7.933827398463799,0.0
4.570324112227885,6.67545552532601,0.0
3.8155635403442516,7.224759488618018,0.0
2.0843472360643593,6.735913910476065,0.0
1.7121338931417087,4.554692445760011,0.0
3.797841288447422,4.3362306950654155,0.0
2.8987310252897207,3.2233393885412513,0.0
0.5938603070127435,8.905151599737945,0.0
4.042789926312574,5.732492049744969,0.0
5.10348941494224,6.614801060489079,0.0
5.370072790722394,3.310250027973514,0.0
5.729521231344531,6.860595426734068,0.0
1.1740111592531552,5.167913463146615,0.0
3.4165564199897047,5.1830519738205805,0.0
3.9391903403410153,6.857777438868931,0.0
-0.1343215736136547,6.060466194832199,0.0
2.8424077094109954,7.54706032478844,0.0
1.8277237299926516,6.472990127458777,0.0
1.8767447719386283,7.703807284292639,0.0
4.494562142194018,6.214365567079363,0.0
3.0268992072850893,6.470492398032895,0.0
1.2491379286711133,5.077248417392986,0.0
4.259419617497822,6.9227097314443355,0.0
1.2326140965810604,6.835881962345129,0.0
1.9436377207783406,8.588909457020705,0.0
3.589399771026632,6.1437478006327595,0.0
2.5071865814877796,7.2764969821305785,0.0
1.407463165422336,7.308322051770025,0.0
3.7806522898386525,7.5222397410508055,0.0
4.067745772610504,5.683161371158912,0.0
3.158611223548389,5.513609993053033,0.0
0.7746660001287391,6.11697271010168,0.0
2.551926201591949,7.578446826937271,0.0
4.490963641817384,6.4401770184209575,0.0
2.0107444308628337,4.3732080508060855,0.0
1.65542058317181,4.222466731503641,0.0
3.702146972158565,6.209730864850332,0.0
3.9671524284521165,4.48795602482776,0.0
1.728940374865682,7.537208611720807,0.0
4.39682166507022,4.874581543104188,0.0
2.722477706568541,6.152375438438079,0.0
1.4615563604336321,5.478616618015396,0.0
0.9407207534571813,6.135055497698743,0.0
3.793000767108994,7.790610945979607,0.0
4.369297169600027,6.394351985397677,0.0
4.423625728368364,8.208202653693618,0.0
0.5011047689561243,7.900510751731257,0.0
2.7919893025671354,5.036153359036514,0.0
2.252321330857904,6.6429402666421975,0.0
4.651628861872047,6.036949906750572,0.0
4.708917092519553,5.927570436355791,0.0
2.536553639152066,7.3038463807177525,0.0
1.474694847654144,3.232941730130375,0.0
3.260336070492648,4.381858250617529,0.0
4.20170750056475,5.179047819960005,0.0
2.52950381500495,4.348151739869999,0.0
1.961335063113851,7.405022076516847,0.0
1.856004735105508,5.125767166322258,0.0
2.5487271906481714,7.5872451443971105,0.0
4.92900420725634,6.225586486268938,0.0
3.5982822782654864,6.3093549373149465,0.0
3.8572876759065666,7.094095038913391,0.0
2.4430338084862826,6.435122128981458,0.0
2.6513900826580716,3.2113882296738616,0.0
3.3209144861772075,5.357595196803181,0.0
2.127500083126588,6.502119556382403,0.0
3.302442352854553,6.7304589002062105,0.0
3.7626955447851396,8.34648160284379,0.0
1.8185880833929269,7.686073476863847,0.0
2.8730281192810185,6.571430034499956,0.0
1.9420901372465769,5.398077771637047,0.0
4.470281974939749,6.476791828617992,0.0
3.326078486087147,4.668419847128514,0.0
2.6822158920137933,6.296920966198733,0.0
3.08894302967485,5.171177787746292,0.0
2.7078186547517955,7.974009652657631,0.0
3.0844717399413,6.021439318709886,0.0
4.978983838010806,5.0804291790422855,0.0
-0.2964363771663865,5.07316863324419,0.0
2.662339441509273,4.732895979056442,0.0
4.379397954151268,5.597846975523104,0.0
1.2159217163264109,6.045976002296072,0.0
1.7927456774619521,5.381639989250337,0.0
4.9793426649529655,6.105576417373247,0.0
3.3944258521516177,4.60771138262727,0.0
-0.33254270610245307,6.9304523089921,0.0
1.5293893083408314,5.690918739595367,0.0
1.2049476773550245,6.054748404975911,0.0
4.967938188375546,6.659644125229811,0.0
4.918266128650026,6.498533830371757,0.0
2.860764661541505,5.5163381365045865,0.0
4.205568252949767,5.85526476304,0.0
1.9737057835865095,8.037365038546707,0.0
2.3098015300389267,8.634153549274888,0.0
1.487104537289901,3.1308082524929493,0.0
2.887741119794801,6.474643963920396,0.0
2.0490364620951116,7.543916445169507,0.0
2.1999209968626556,5.0135565481004605,0.0
2.121821357930715,5.812613900576673,0.0
4.907258800722939,5.504821365219931,0.0
5.058761707619947,6.280366055906089,0.0
1.2900255550705377,5.906940970335989,0.0
2.3473117187041272,6.929323955562422,0.0
3.2513649064472854,5.873083087792067,0.0
2.8656728958148032,7.671465488234632,0.0
4.443585199818367,5.002918750914808,0.0
3.8412599150195033,8.216227517630658,0.0
2.8867382299593274,5.563361326009421,0.0
3.3342955737034026,6.2364206681950725,0.0
2.739271301788725,7.3902103492701965,0.0
4.766476867274175,4.382653784203708,0.0
0.8053570926030207,7.492612926954918,0.0
1.3238093084895723,4.118052952706449,0.0
3.00200641572984,5.6608722691329,0.0
4.2789232860805155,2.8928243035836214,0.0
1.7643360575302545,7.9496420512637425,0.0
3.304331331489162,7.185697255803833,0.0
2.236981940320497,7.7004283743457265,0.0
4.039075849199893,3.37387591987337,0.0
0.11419729219618135,5.255723861549666,0.0
5.196816635595603,6.264163983696872,0.0
2.3755245640947504,6.178254982660787,0.0
2.533072010638054,6.21756174695565,0.0
1.5907379673891469,7.691230472729991,0.0
2.037869784515677,5.993238325967258,0.0
2.899648969408512,5.992436745522248,0.0
2.044165704467038,6.44457239457546,0.0
4.419818049602444,6.425601413538788,0.0
2.812792124265114,7.240679360840428,0.0
2.3271565211714957,5.622143887577906,0.0
1.8484979077489943,5.637162953848255,0.0
5.187563237960244,5.351923074171329,0.0
2.79205036067517,4.90148811639385,0.0
2.670181179687059,5.005801709348024,0.0
2.672452296485897,5.916351040485177,0.0
2.186633871596891,5.666996573330926,0.0
0.2868967628648478,7.151888783717909,0.0
5.27635350295755,6.263946867309022,0.0
2.2858516126586728,4.646581346744419,0.0
2.8672331689513393,4.129460189402044,0.0
2.7998181280805485,6.643301847779015,0.0
2.369104410024387,6.966769967197827,0.0
2.47124063067033,3.3692938215417283,0.0
1.6798160213170914,2.4186333855524733,0.0
2.0130263498606626,6.7486300749558445,0.0
0.9028045333873731,5.442728081586614,0.0
0.9981515084590371,6.550019965898258,0.0
2.035061761548673,10.390162904613785,0.0
4.179777265264269,5.02301930973802,0.0
4.397073822863723,5.808126431732283,0.0
4.36349351264639,5.399729044786897,0.0
4.389055912244421,8.808330711223034,0.0
2.0336391961661526,8.221232122452223,0.0
3.089682649630719,6.329836520526465,0.0
2.64668971587473,5.056769489874097,0.0
1.8222225397368594,8.605488150257546,0.0
1.9862412641677523,6.895287420888347,0.0
3.3965115527052125,6.7767568032912,0.0
2.8649851273809794,6.532993109960035,0.0
1.9972494817771043,4.677725553989924,0.0
0.8479284360035684,6.237713886854818,0.0
2.4164719262344554,5.05749207627941,0.0
3.5013811896496327,6.8885689610913206,0.0
2.1350366412033375,5.68610799340201,0.0
3.3646232469606776,5.271823161611804,0.0
3.1866513015087548,6.877873379620949,0.0
2.2880399397830367,4.9205070930607056,0.0
2.427794244058438,5.1292158587026,0.0
4.174238343285791,7.906519021102271,0.0
3.4449341942646363,5.232512982434039,0.0
2.6435287694119,7.122519061879331,0.0
2.1681746874224217,6.456414665358734,0.0
3.1254545536339062,6.129420613042702,0.0
2.5722482311387522,8.902603679358474,0.0
4.28123950401732,4.327119156244506,0.0
1.6079428713373451,5.703178728957864,0.0
1.7747430879796589,5.749924019006855,0.0
2.2958522930837972,5.729978702841896,0.0
2.7312163138129852,5.572892456631386,0.0
3.5577113713298347,7.281467988158866,0.0
3.920697804689227,6.1200732147589765,0.0
1.6490146315089145,8.443236068801903,0.0
1.0810998535808092,7.941357023791545,0.0
4.037312338685881,4.428744032635791,0.0
2.3027279461740475,5.915655321130639,0.0
1.4296329668208143,6.874990636794382,0.0
2.2654547622742034,8.347901710511449,0.0
3.5717536406978168,5.967764011262965,0.0
4.5171322645240615,7.5629805363383245,0.0
3.1611380019523474,4.673667181076315,0.0
3.3725418226675594,5.945358284766855,0.0
0.25755281012315967,6.262617427856475,0.0
5.534294840728236,5.840956090408285,0.0
3.2892406389579074,5.04705171965879,0.0
2.472916535405937,5.573155451196738,0.0
2.9404703046997,4.889275556576509,0.0
1.223175513430804,5.536733024062052,0.0
1.535546502430876,6.026747190161335,0.0
2.2452523175095656,3.279717072208578,0.0
5.166341100832089,7.067357859289481,0.0
1.8453252570239997,4.861199997824312,0.0
1.1357451082328847,8.237859946537434,0.0
3.1336322881828043,7.5723510730054375,0.0
3.5790910914520584,6.040773732793796,0.0
2.8238792472462344,7.487765094797676,0.0
2.5906775055437756,6.931447825023777,0.0
3.92026797775158,6.504779053606382,0.0
3.9437892965487444,5.402926553395664,0.0
3.5069857972376197,5.9412042335267055,0.0
2.4996424538942024,6.304787239931185,0.0
3.7653013111895204,6.902750741162517,0.0
1.6146404764637228,5.435149293017308,0.0
3.7618055074988637,6.316949960940828,0.0
2.7947456218150406,7.196700976273774,0.0
2.0889075575353724,7.495550376169457,0.0
3.2998676090908465,5.7266262581134,0.0
4.430405717677834,6.228955715498361,0.0
2.7077821336423327,5.576076573336945,0.0
2.945379027133549,6.788830137114466,0.0
3.9474219857031327,6.048385505131972,0.0
2.466102871113816,5.86989061762985,0.0
1.3318626093307648,7.073848435297408,0.0
2.3747306944728486,4.7659169570677395,0.0
2.5438740958805037,7.534329770480788,0.0
1.7410369696507508,4.0455999217361365,0.0
1.864751607222292,8.33106348320957,0.0
3.248270323810778,6.657636048833797,0.0
0.9790377522713709,6.4274299419365475,0.0
2.0372469459751876,5.781608677595998,0.0
3.6223781704884304,3.9800014746936916,0.0
5.113234078886725,8.05370105956248,0.0
1.1722508535741014,6.3261747513971605,0.0
3.811857621079101,5.310335670354617,0.0
2.7575410353182708,6.865393046062075,0.0
4.7789210545630905,6.878774926147036,0.0
1.2867500717118496,6.109855487135803,0.0
3.685368917087403,6.610450060623935,0.0
2.94000174363072,6.616099995455345,0.0
3.4405521727097366,6.461864203068126,0.0
3.6348341203483105,4.909228570851757,0.0
-0.6959714183846173,5.025252406479258,0.0
2.312055709665892,8.747916829625535,0.0
2.2304356033377877,4.539882723311362,0.0
1.856137019938103,5.316868199516968,0.0
4.4410425794150195,6.795491502405728,0.0
4.341715142827665,6.644530237244944,0.0
2.34526381785246,6.3812128671628825,0.0
4.3401260718984975,5.5836940024507715,0.0
1.1799103073093216,5.980053962211176,0.0
3.6627389934192167,4.800838938015222,0.0
-0.05211494982795717,5.073922775766213,0.0
2.9443475796147003,6.952851699115311,0.0
6.307587111015103,6.084203680205523,0.0
0.8958097133101939,6.799513281129166,0.0
2.2199587040362454,3.5646141107946416,0.0
0.37337367430732993,5.0741162108275235,0.0
4.06577154518412,6.350520662615634,0.0
5.2704477973940405,7.293409003277532,0.0
0.6618927145942299,7.031919546813398,0.0
2.6030765500675948,6.190338933025395,0.0
1.5527806854921131,6.389551973228639,0.0
7.429097792025598,2.7574557638845425,1.0
4.318444564366944,2.470839098872931,1.0
4.371076085391294,3.170696256373968,1.0
4.251062792061432,3.9534354015809345,1.0
4.503705640145774,4.577342926709328,1.0
6.277524119755964,3.2789629054506277,1.0
7.057098457278284,3.473672771003078,1.0
6.344636380097117,3.8817909060072995,1.0
7.44157557429042,3.055448387393234,1.0
2.6431107571670065,3.4233575536167256,1.0
5.1188613789344375,2.6589507284430294,1.0
5.40441888345971,4.839214939543752,1.0
2.4220514938441173,4.520488018986895,1.0
4.580623726210475,3.02706455741093,1.0
2.252636102960634,4.664207747973683,1.0
3.1050314825355922,4.302046882243595,1.0
5.796660791442623,3.701453571983456,1.0
4.469310121986525,2.7945950563835993,1.0
7.044439222166123,0.9205738916660837,1.0
6.418691169807468,4.739378050639532,1.0
4.784371582062094,1.7155491507307778,1.0
6.8448238004186,4.123653638806816,1.0
3.037865745840298,4.611764368712519,1.0
4.854716306802847,2.5426369060032155,1.0
3.82624312573813,4.599695670237328,1.0
7.600920567053574,5.000865655545139,1.0
4.3376306270778215,3.610743049116678,1.0
5.056109004687606,3.162912362839702,1.0
3.1638592995132706,7.751030477859746,1.0
3.4083398782247043,3.350793478775951,1.0
6.034886090874849,4.921067850292832,1.0
5.848740768309133,4.856008400124041,1.0
4.86108482681959,4.812607909041579,1.0
7.566397717446101,6.177060202046482,1.0
3.61952273428797,4.8304294851318685,1.0
4.335924342288288,5.141527200417449,1.0
5.5130263499278325,4.44420670506161,1.0
5.994316184967143,5.197824609021019,1.0
3.4041725548125346,3.6186346257348636,1.0
5.5054527432517,3.5668282477664537,1.0
3.3528818324569314,2.822710519079386,1.0
6.02180365140019,4.903317490047166,1.0
3.7662897400417745,6.055721347977855,1.0
4.410461836014673,4.4841707955040455,1.0
3.150641306576202,1.3950951293350866,1.0
5.845611183648719,5.40155394894673,1.0
6.610713102266278,4.511070973333808,1.0
3.5574553241101556,5.256749225930068,1.0
5.954958785216874,4.182259792229213,1.0
6.0655507151541,4.227420087130647,1.0
5.235681463665807,5.503805778380153,1.0
6.130265671555035,3.241794884409365,1.0
6.966454260190585,4.57979464564027,1.0
7.394427266905517,5.453276113846975,1.0
5.16442728856811,0.8151188826184912,1.0
8.026992557184663,3.6104530420402043,1.0
6.3069755209013785,3.6023877457318503,1.0
4.637437179343463,2.2182319970160638,1.0
3.1924876949126704,4.674080138859705,1.0
4.930484494227414,3.96516524529546,1.0
6.7273648438921665,3.2827958917597395,1.0
4.618743776637126,6.181638168357915,1.0
3.1894968870076053,4.746596057058534,1.0
4.639417638691097,4.467591173899098,1.0
5.74300947655335,2.501307619760266,1.0
7.680458311919358,2.401107979845043,1.0
8.815540223924984,4.869150047978678,1.0
4.747679618016345,5.303246804828297,1.0
3.9707139145663586,3.171537875088675,1.0
6.987511912640966,4.2709442678189165,1.0
5.733042646688633,4.707487700563533,1.0
5.071290742008333,4.682911889816188,1.0
6.601711607769202,5.181284365213832,1.0
4.201964581330274,3.432044295434016,1.0
5.6189753238121884,1.9011468320823353,1.0
5.956631073450421,4.990115230750085,1.0
3.998659406199283,2.9346485573993992,1.0
6.220538636069389,3.0848748250770703,1.0
5.979917141842721,4.49673103017331,1.0
5.223051379426,4.999950360677314,1.0
5.903936397593275,4.685810644450234,1.0
6.530743130279761,3.0361576947888165,1.0
6.154854493372229,1.617822627419716,1.0
5.725852522708846,3.8494372720156362,1.0
5.195426789048594,3.855461226488668,1.0
4.295740986396158,3.615256567041914,1.0
5.678926326235798,3.081044629053522,1.0
4.8340914234761145,4.322474809890749,1.0
1.5524908439974743,5.01337794564461,1.0
5.1249937449537235,4.192396900941256,1.0
5.000013950625693,4.020748658638198,1.0
6.277957136577999,2.6143290207275003,1.0
6.209377504488238,6.129589681877961,1.0
5.396432601819119,1.394215057465631,1.0
8.802659506493997,4.255725370089324,1.0
5.689771363654795,4.992121667031004,1.0
5.840676373255525,1.8893222346052112,1.0
7.030257261417418,4.094826762031878,1.0
3.9034357729732623,1.673445577320345,1.0
5.14949018412302,6.283286563619887,1.0
2.874185753338941,4.193650153746396,1.0
3.993115912963428,4.876181078506758,1.0
3.7482966922857117,5.61685895627789,1.0
5.1401024008380665,2.0818986465505507,1.0
5.163564106741919,5.75090824601673,1.0
5.137131938994803,2.8504142584653422,1.0
3.3892762173781428,4.115827214408528,1.0
5.768408865788246,5.732527440498685,1.0
3.7111891568260753,3.9980075166881104,1.0
5.1055109810371855,1.99374537229644,1.0
5.578902587463575,3.383768226353723,1.0
4.015461628922994,3.515024568955311,1.0
7.161442782348271,6.120622016927789,1.0
5.81529724715973,1.580551568961837,1.0
6.445601230744264,4.4929916939505725,1.0
7.3973837085803265,3.467299220656818,1.0
3.2952007281054474,1.900021380578667,1.0
6.778537727557214,1.6813169104630932,1.0
4.02670242722792,2.735109604432155,1.0
4.264221661629493,1.692407764698641,1.0
3.4750124336970583,2.9866489867543797,1.0
3.077148006960012,5.336931480479616,1.0
4.679586155263909,3.6546709929411025,1.0
5.249359918215122,5.322002290298403,1.0
3.963147111833897,3.685538249375497,1.0
7.3201447930572625,5.732778149702685,1.0
5.905592123090207,7.5050330789236455,1.0
3.537970110902588,6.207163945127143,1.0
3.7043168605606693,3.4536308619839033,1.0
1.766751451292949,5.761314164256279,1.0
4.299203665617027,1.316832943307015,1.0
5.125221748843027,4.130169427227781,1.0
6.285475544632448,5.2732324774369,1.0
5.983106664548327,2.9007605959257474,1.0
5.269019959036251,4.579729545415321,1.0
2.633014633185076,6.7044133097686585,1.0
5.100748185205758,8.685439580658489,1.0
5.129488651433858,3.978894418345509,1.0
4.7449017880479305,3.1246350447596813,1.0
5.457000439336661,4.450245103252624,1.0
5.500752664445934,3.297879612038306,1.0
5.649087657278761,5.995088942566327,1.0
7.083550455735077,4.019517567499484,1.0
4.903021079450305,3.442710344205771,1.0
4.170840196289252,4.699092564747624,1.0
5.546499256181345,4.214297727381475,1.0
4.228531321037873,2.0861752027935156,1.0
4.194074597808203,3.6174447550005677,1.0
5.552412502987806,2.1344788113552005,1.0
4.824360635124122,3.093681547651266,1.0
7.979105632187791,2.7620423867089796,1.0
4.195585800962679,3.6756709202139897,1.0
3.390543348273898,1.962028513823972,1.0
6.357043203004782,6.3500108994477955,1.0
5.9794279976043825,1.1397490025590309,1.0
5.3165161344316845,1.6979659574572321,1.0
5.501455633835738,3.4413119003261703,1.0
4.295815969868856,5.703778798085729,1.0
4.9128781877307794,3.7152783868399752,1.0
4.525329889775769,-0.5183437656998846,1.0
3.5504850383657383,4.912377210286293,1.0
3.9462100183402833,2.871351716754048,1.0
4.90065680790502,6.191232117459892,1.0
4.526671782035553,2.5276194356570016,1.0
6.484956613725418,2.8832850062041446,1.0
6.342387332920602,4.935636988436112,1.0
6.07722816025316,6.051668355358932,1.0
7.828801139083735,4.8747279607786105,1.0
6.131214469898369,3.0084545995401926,1.0
3.3558918060728735,2.4120840974947795,1.0
5.7621609917667005,1.5929590529484536,1.0
4.099210722658309,5.001146174974984,1.0
5.21425282674201,4.589967596361707,1.0
5.445434813262386,4.615474940878911,1.0
3.35780311410924,4.968447118318374,1.0
3.9723812269290324,3.017495752707039,1.0
